Frequency (Hz)	Level (dB)
398.437500	-79.532768
399.414062	-78.874596
400.390625	-79.723106
401.367188	-79.688118
402.343750	-79.794632
403.320312	-78.193398
404.296875	-78.285133
405.273438	-80.679558
406.250000	-80.341331
407.226562	-79.506493
408.203125	-79.773499
409.179688	-80.016953
410.156250	-80.806419
411.132812	-80.021553
412.109375	-79.853218
413.085938	-78.908882
414.062500	-80.295563
415.039062	-80.217125
416.015625	-79.437782
416.992188	-79.633759
417.968750	-80.921745
418.945312	-79.637047
419.921875	-81.045204
420.898438	-79.362022
421.875000	-79.981239
422.851562	-80.195641
423.828125	-80.461723
424.804688	-78.787277
425.781250	-78.730614
426.757812	-79.975464
427.734375	-80.325623
428.710938	-80.492058
429.687500	-80.595413
430.664062	-79.833778
431.640625	-78.287926
432.617188	-80.141212
433.593750	-80.390541
434.570312	-80.664307
435.546875	-79.830910
436.523438	-80.330559
437.500000	-77.842911
438.476562	-79.549110
439.453125	-79.508400
440.429688	-80.598877
441.406250	-79.786041
442.382812	-79.653931
443.359375	-79.957275
444.335938	-79.691254
445.312500	-80.141403
446.289062	-80.471046
447.265625	-78.838005
448.242188	-79.931984
449.218750	-78.733040
450.195312	-80.478561
451.171875	-79.650459
452.148438	-79.898392
453.125000	-80.568123
454.101562	-79.912674
455.078125	-79.350250
456.054688	-79.405174
457.031250	-79.744804
458.007812	-79.853264
458.984375	-79.363518
459.960938	-79.399429
460.937500	-78.458809
461.914062	-79.402412
462.890625	-78.933212
463.867188	-79.598541
464.843750	-79.599243
465.820312	-79.301048
466.796875	-78.375092
467.773438	-79.015083
468.750000	-78.825378
469.726562	-77.887428
470.703125	-78.330482
471.679688	-79.692886
472.656250	-78.642982
473.632812	-79.574425
474.609375	-79.798744
475.585938	-80.163399
476.562500	-78.913979
477.539062	-79.067726
478.515625	-78.806030
479.492188	-79.670181
480.468750	-78.659424
481.445312	-78.302864
482.421875	-79.441727
483.398438	-78.004745
484.375000	-78.466385
485.351562	-78.517006
486.328125	-78.787445
487.304688	-78.808716
488.281250	-79.536079
489.257812	-76.882736
490.234375	-77.113876
491.210938	-78.109291
492.187500	-79.584053
493.164062	-76.796112
494.140625	-77.736130
495.117188	-77.909752
496.093750	-77.291809
497.070312	-78.809204
498.046875	-77.902504
499.023438	-78.054497
500.000000	-78.834053
500.976562	-76.975258
501.953125	-76.294563
502.929688	-77.929695
503.906250	-78.188477
504.882812	-77.417397
505.859375	-76.998062
506.835938	-76.401787
507.812500	-75.647797
508.789062	-77.660873
509.765625	-77.736107
510.742188	-75.883118
511.718750	-76.359367
512.695312	-76.087700
513.671875	-76.761429
514.648438	-76.378181
515.625000	-75.560951
516.601562	-76.031021
517.578125	-76.911774
518.554688	-74.987915
519.531250	-76.137550
520.507812	-75.897827
521.484375	-75.654305
522.460938	-75.253349
523.437500	-75.172493
524.414062	-76.491257
525.390625	-76.375641
526.367188	-75.555664
527.343750	-75.710426
528.320312	-75.314400
529.296875	-74.546806
530.273438	-75.508606
531.250000	-73.885872
532.226562	-73.410690
533.203125	-73.238510
534.179688	-74.126038
535.156250	-73.847504
536.132812	-73.136650
537.109375	-73.732040
538.085938	-73.759064
539.062500	-72.604965
540.039062	-73.104179
541.015625	-72.991318
541.992188	-72.416412
542.968750	-71.640488
543.945312	-72.390442
544.921875	-72.295029
545.898438	-72.424301
546.875000	-72.420830
547.851562	-70.963310
548.828125	-71.367493
549.804688	-71.727661
550.781250	-70.531586
551.757812	-71.107712
552.734375	-70.278954
553.710938	-69.870789
554.687500	-69.302513
555.664062	-69.490425
556.640625	-68.712845
557.617188	-69.105164
558.593750	-68.985428
559.570312	-68.346008
560.546875	-68.868095
561.523438	-68.550606
562.500000	-68.654175
563.476562	-66.900536
564.453125	-66.924736
565.429688	-68.122887
