Frequency (Hz)	Level (dB)
2029.296875	-45.344303
2030.273438	-45.889557
2031.250000	-47.143673
2032.226562	-47.778156
2033.203125	-47.073139
2034.179688	-47.552681
2035.156250	-48.529140
2036.132812	-47.870193
2037.109375	-48.677952
2038.085938	-48.738861
2039.062500	-51.297443
2040.039062	-50.194561
2041.015625	-49.970596
2041.992188	-51.841270
2042.968750	-51.465229
2043.945312	-51.622471
2044.921875	-52.434055
2045.898438	-52.554676
2046.875000	-53.041611
2047.851562	-53.136940
2048.828125	-53.068035
2049.804688	-54.868732
2050.781250	-53.215527
2051.757812	-53.822826
2052.734375	-53.938530
2053.710938	-54.234196
2054.687500	-55.215645
2055.664062	-55.418385
2056.640625	-53.378113
2057.617188	-54.356293
2058.593750	-55.599026
2059.570312	-55.732426
2060.546875	-55.845608
2061.523438	-55.639992
2062.500000	-55.002254
2063.476562	-57.286449
2064.453125	-57.423706
2065.429688	-56.762428
2066.406250	-57.617828
2067.382812	-56.831989
2068.359375	-56.708618
2069.335938	-56.768578
2070.312500	-57.628021
2071.289062	-57.767998
2072.265625	-57.499031
2073.242188	-56.328159
2074.218750	-57.797020
2075.195312	-57.354462
2076.171875	-57.333206
2077.148438	-59.912121
2078.125000	-57.800102
2079.101562	-59.183605
2080.078125	-58.464985
2081.054688	-59.307137
2082.031250	-57.860847
2083.007812	-59.084938
2083.984375	-57.630581
2084.960938	-58.498550
2085.937500	-59.529610
2086.914062	-59.044376
2087.890625	-58.493988
2088.867188	-58.312008
2089.843750	-58.736023
2090.820312	-57.955696
2091.796875	-58.105186
2092.773438	-58.068909
2093.750000	-59.078442
2094.726562	-59.592854
2095.703125	-59.112469
2096.679688	-58.993168
2097.656250	-59.472984
2098.632812	-58.279888
2099.609375	-57.995766
2100.585938	-59.773506
2101.562500	-59.226280
2102.539062	-58.078575
2103.515625	-58.397636
2104.492188	-58.205772
2105.468750	-58.025337
2106.445312	-59.591709
2107.421875	-59.445915
2108.398438	-58.833591
2109.375000	-58.591656
2110.351562	-58.822865
2111.328125	-59.494759
2112.304688	-58.458866
2113.281250	-58.994633
2114.257812	-58.894592
2115.234375	-58.445545
2116.210938	-57.837700
2117.187500	-59.739285
2118.164062	-58.803749
2119.140625	-57.190220
2120.117188	-58.941841
2121.093750	-57.299347
2122.070312	-58.690807
2123.046875	-58.290592
2124.023438	-56.848831
2125.000000	-57.856575
2125.976562	-57.038555
2126.953125	-58.982731
2127.929688	-58.939766
2128.906250	-56.688469
2129.882812	-58.411636
2130.859375	-58.895885
2131.835938	-57.477726
2132.812500	-57.648193
2133.789062	-58.338722
2134.765625	-57.723202
2135.742188	-56.168373
2136.718750	-57.331799
2137.695312	-57.070618
2138.671875	-57.246147
2139.648438	-58.437828
2140.625000	-57.609795
2141.601562	-57.601936
2142.578125	-56.999718
2143.554688	-56.835007
2144.531250	-56.933975
2145.507812	-56.846954
2146.484375	-55.301178
2147.460938	-55.675961
2148.437500	-55.453117
2149.414062	-55.372292
2150.390625	-54.058971
2151.367188	-55.496162
2152.343750	-55.619934
2153.320312	-54.224289
2154.296875	-56.097370
2155.273438	-54.218369
2156.250000	-53.970219
2157.226562	-53.694103
2158.203125	-53.692501
2159.179688	-55.044361
2160.156250	-54.704124
2161.132812	-54.517265
2162.109375	-52.104534
2163.085938	-52.796898
2164.062500	-51.657898
2165.039062	-51.861637
2166.015625	-52.342575
2166.992188	-51.543869
2167.968750	-51.210648
2168.945312	-50.445576
2169.921875	-49.632259
2170.898438	-50.820538
2171.875000	-49.521847
2172.851562	-49.514824
2173.828125	-47.592419
2174.804688	-49.035717
2175.781250	-49.853458
2176.757812	-48.611622
2177.734375	-47.103374
2178.710938	-48.715061
2179.687500	-47.345547
2180.664062	-48.063896
2181.640625	-46.388107
2182.617188	-45.587292
2183.593750	-44.523678
2184.570312	-44.118530
2185.546875	-43.982056
2186.523438	-44.187401
2187.500000	-44.613644
2188.476562	-42.136353
2189.453125	-41.618511
2190.429688	-43.685562
2191.406250	-43.263081
2192.382812	-42.708900
2193.359375	-42.154221
2194.335938	-43.518093
2195.312500	-43.780396
2196.289062	-43.031670
2197.265625	-43.111813
2198.242188	-43.229664
2199.218750	-43.154049
2200.195312	-44.827034
2201.171875	-44.666698
2202.148438	-45.520451
2203.125000	-45.975639
2204.101562	-46.069683
2205.078125	-46.253975
2206.054688	-47.077740
2207.031250	-48.493935
2208.007812	-48.695324
2208.984375	-47.891628
2209.960938	-48.095692
2210.937500	-49.074089
2211.914062	-49.790684
2212.890625	-49.510372
2213.867188	-49.516312
2214.843750	-50.195351
2215.820312	-50.190865
2216.796875	-50.194855
2217.773438	-50.844181
2218.750000	-50.930943
2219.726562	-51.083275
2220.703125	-51.251774
2221.679688	-52.211231
2222.656250	-51.469551
2223.632812	-50.864788
2224.609375	-53.123623
2225.585938	-53.484131
2226.562500	-51.839470
2227.539062	-53.008335
2228.515625	-53.331917
2229.492188	-53.117500
2230.468750	-53.517967
2231.445312	-54.648598
2232.421875	-54.215706
2233.398438	-53.425556
2234.375000	-54.629883
2235.351562	-54.538700
2236.328125	-55.316738
2237.304688	-53.844177
2238.281250	-54.220818
2239.257812	-54.614662
2240.234375	-55.111488
2241.210938	-54.982540
2242.187500	-55.986237
2243.164062	-54.427597
2244.140625	-55.353489
2245.117188	-55.841267
2246.093750	-56.190361
2247.070312	-54.969467
2248.046875	-56.194061
2249.023438	-56.045422
2250.000000	-55.158684
2250.976562	-54.584526
2251.953125	-55.227226
2252.929688	-57.085987
2253.906250	-55.723480
2254.882812	-57.053829
2255.859375	-55.643085
2256.835938	-56.058090
2257.812500	-57.026180
2258.789062	-57.231792
2259.765625	-56.141815
2260.742188	-57.263905
2261.718750	-55.957729
2262.695312	-56.490227
2263.671875	-57.152939
2264.648438	-55.900402
2265.625000	-55.748608
2266.601562	-56.793583
2267.578125	-55.992275
2268.554688	-56.541046
2269.531250	-55.876431
2270.507812	-56.300407
2271.484375	-56.727818
2272.460938	-55.980247
2273.437500	-56.610973
2274.414062	-56.644772
2275.390625	-56.981510
2276.367188	-56.635017
2277.343750	-57.116901
2278.320312	-56.091129
2279.296875	-55.535606
2280.273438	-56.416008
2281.250000	-57.406197
2282.226562	-57.234341
2283.203125	-56.422749
2284.179688	-56.075092
2285.156250	-58.127632
2286.132812	-55.766720
2287.109375	-56.005703
2288.085938	-56.030033
2289.062500	-55.968903
2290.039062	-56.360519
2291.015625	-56.261082
2291.992188	-54.801907
2292.968750	-55.359371
2293.945312	-55.670425
2294.921875	-56.274723
2295.898438	-55.884270
2296.875000	-55.822239
2297.851562	-54.594707
2298.828125	-56.378143
2299.804688	-55.209675
2300.781250	-55.018318
2301.757812	-54.422474
2302.734375	-54.377300
2303.710938	-54.733383
2304.687500	-54.050770
2305.664062	-55.913292
2306.640625	-55.220657
2307.617188	-54.513397
2308.593750	-54.058277
2309.570312	-54.291412
2310.546875	-52.557613
2311.523438	-54.258751
2312.500000	-53.733654
2313.476562	-54.080105
2314.453125	-53.707153
2315.429688	-53.195507
2316.406250	-52.402256
2317.382812	-53.764278
2318.359375	-54.531723
2319.335938	-52.410446
2320.312500	-52.687382
2321.289062	-52.341084
2322.265625	-51.358120
2323.242188	-52.342312
2324.218750	-51.431988
2325.195312	-52.387486
2326.171875	-51.460381
2327.148438	-50.544136
2328.125000	-49.769173
2329.101562	-50.890602
2330.078125	-49.731270
2331.054688	-48.868252
2332.031250	-49.251522
2333.007812	-50.235901
2333.984375	-49.343803
2334.960938	-50.002499
2335.937500	-48.909817
2336.914062	-49.781403
2337.890625	-48.986851
2338.867188	-47.357258
2339.843750	-46.698071
2340.820312	-47.425129
2341.796875	-47.430779
2342.773438	-46.806454
2343.750000	-46.608017
2344.726562	-45.206139
2345.703125	-45.156738
2346.679688	-43.779652
2347.656250	-44.580162
2348.632812	-45.569714
2349.609375	-44.639610
2350.585938	-44.231544
2351.562500	-42.671600
2352.539062	-42.233906
2353.515625	-43.431572
2354.492188	-41.509533
2355.468750	-42.214096
2356.445312	-41.838905
2357.421875	-41.178310
2358.398438	-41.855099
2359.375000	-42.082443
2360.351562	-41.899960
2361.328125	-41.913795
2362.304688	-42.186760
2363.281250	-42.059315
2364.257812	-42.350136
2365.234375	-41.641479
2366.210938	-43.194946
2367.187500	-42.936073
2368.164062	-42.929291
2369.140625	-43.751896
2370.117188	-43.701851
2371.093750	-43.841759
2372.070312	-45.441483
2373.046875	-45.890820
2374.023438	-44.978706
2375.000000	-46.117416
2375.976562	-46.271904
2376.953125	-47.999218
2377.929688	-47.538319
2378.906250	-47.315201
2379.882812	-49.012260
2380.859375	-47.688908
2381.835938	-48.648857
2382.812500	-48.521984
2383.789062	-49.555977
2384.765625	-49.122627
2385.742188	-49.355892
2386.718750	-48.918983
2387.695312	-50.170826
2388.671875	-51.317711
2389.648438	-50.408337
2390.625000	-51.174175
2391.601562	-50.156136
2392.578125	-49.889263
2393.554688	-50.098816
2394.531250	-51.129047
2395.507812	-51.514462
2396.484375	-51.047241
2397.460938	-50.572376
2398.437500	-51.271496
2399.414062	-52.724030
2400.390625	-51.854332
2401.367188	-51.767288
2402.343750	-51.998402
2403.320312	-51.970642
2404.296875	-51.383362
2405.273438	-52.972561
2406.250000	-53.472687
2407.226562	-51.885170
2408.203125	-53.855045
2409.179688	-54.302975
2410.156250	-53.890511
2411.132812	-53.017830
2412.109375	-52.392078
2413.085938	-53.575523
2414.062500	-52.387032
2415.039062	-52.932758
2416.015625	-52.441525
2416.992188	-53.138958
2417.968750	-53.448082
2418.945312	-53.261139
2419.921875	-54.000076
2420.898438	-52.992306
2421.875000	-53.761227
2422.851562	-54.877090
2423.828125	-54.608261
2424.804688	-53.237144
2425.781250	-53.504494
2426.757812	-55.568546
2427.734375	-53.873142
2428.710938	-55.104805
2429.687500	-53.652248
2430.664062	-53.713230
2431.640625	-53.885784
2432.617188	-54.335739
2433.593750	-54.587219
2434.570312	-54.944530
2435.546875	-55.332478
2436.523438	-54.858574
2437.500000	-55.651405
2438.476562	-54.403969
2439.453125	-54.057991
2440.429688	-56.421673
2441.406250	-54.573750
2442.382812	-55.169655
2443.359375	-55.359478
2444.335938	-54.498749
2445.312500	-54.789703
2446.289062	-54.940178
2447.265625	-54.453217
2448.242188	-54.372360
2449.218750	-54.865623
2450.195312	-54.094006
2451.171875	-53.396038
2452.148438	-53.072407
2453.125000	-53.339882
2454.101562	-54.129089
2455.078125	-54.045208
2456.054688	-54.632946
2457.031250	-53.143555
2458.007812	-53.024307
2458.984375	-55.199474
2459.960938	-53.544300
2460.937500	-54.044308
2461.914062	-52.965496
2462.890625	-53.229786
2463.867188	-52.566826
2464.843750	-52.112484
2465.820312	-53.786098
2466.796875	-52.584770
2467.773438	-54.089333
2468.750000	-54.011864
2469.726562	-53.844318
2470.703125	-53.229107
2471.679688	-53.657459
2472.656250	-54.078568
2473.632812	-51.237999
2474.609375	-53.591331
2475.585938	-53.281452
2476.562500	-51.582489
2477.539062	-53.096287
2478.515625	-52.307648
2479.492188	-51.889023
2480.468750	-51.941147
2481.445312	-52.086388
2482.421875	-51.598705
2483.398438	-51.476143
2484.375000	-51.550289
2485.351562	-51.181923
2486.328125	-49.992943
2487.304688	-50.029171
2488.281250	-50.799213
2489.257812	-49.886902
2490.234375	-49.589005
2491.210938	-50.070869
2492.187500	-50.164665
2493.164062	-50.038208
2494.140625	-48.473129
2495.117188	-49.722919
2496.093750	-49.126289
2497.070312	-48.463741
2498.046875	-48.440556
2499.023438	-48.747787
2500.000000	-48.736938
2500.976562	-47.021946
2501.953125	-47.828541
2502.929688	-48.224613
2503.906250	-47.749050
2504.882812	-46.680099
2505.859375	-47.372551
2506.835938	-46.800461
2507.812500	-46.121670
2508.789062	-46.732357
2509.765625	-46.093353
2510.742188	-45.905769
2511.718750	-44.740505
2512.695312	-43.511826
2513.671875	-44.954853
2514.648438	-44.410027
2515.625000	-43.842522
2516.601562	-43.163750
2517.578125	-42.477112
2518.554688	-41.945522
2519.531250	-42.676033
2520.507812	-42.144196
2521.484375	-42.279377
2522.460938	-41.923256
2523.437500	-41.588318
2524.414062	-40.934132
2525.390625	-41.022076
2526.367188	-40.780537
2527.343750	-40.829002
2528.320312	-39.792095
2529.296875	-39.832191
2530.273438	-41.249985
2531.250000	-40.951645
2532.226562	-40.217731
2533.203125	-41.202724
2534.179688	-42.926655
2535.156250	-43.538116
2536.132812	-42.218670
2537.109375	-43.310715
2538.085938	-42.250835
2539.062500	-42.931126
2540.039062	-44.786942
2541.015625	-42.884136
2541.992188	-44.507427
2542.968750	-43.741215
2543.945312	-44.025455
2544.921875	-45.901871
2545.898438	-45.871353
2546.875000	-44.989075
2547.851562	-45.711620
2548.828125	-46.012283
2549.804688	-45.256603
2550.781250	-45.261650
2551.757812	-46.679485
2552.734375	-46.963055
2553.710938	-45.592316
2554.687500	-47.529682
2555.664062	-50.117340
2556.640625	-47.947941
2557.617188	-47.967201
2558.593750	-47.563744
2559.570312	-48.839245
2560.546875	-48.656670
2561.523438	-49.962048
2562.500000	-50.421547
2563.476562	-49.487823
2564.453125	-47.988258
2565.429688	-49.513290
2566.406250	-51.025112
2567.382812	-49.883160
2568.359375	-49.869854
2569.335938	-49.892300
2570.312500	-50.094986
2571.289062	-49.503040
2572.265625	-50.608650
2573.242188	-51.145126
2574.218750	-50.511787
2575.195312	-51.156948
2576.171875	-50.492146
2577.148438	-50.385506
2578.125000	-49.785435
2579.101562	-51.386257
2580.078125	-50.598751
2581.054688	-51.120842
2582.031250	-51.704987
2583.007812	-51.838387
2583.984375	-52.154762
2584.960938	-51.508072
2585.937500	-53.229752
2586.914062	-51.974865
2587.890625	-50.891979
2588.867188	-52.423679
2589.843750	-52.705269
2590.820312	-51.783092
2591.796875	-50.857121
2592.773438	-52.791229
2593.750000	-51.290276
2594.726562	-53.747829
2595.703125	-53.177807
2596.679688	-52.349884
2597.656250	-51.180492
2598.632812	-50.934887
2599.609375	-52.578327
2600.585938	-52.178833
2601.562500	-53.256134
2602.539062	-53.037151
2603.515625	-52.215370
2604.492188	-54.083626
2605.468750	-53.070724
2606.445312	-51.155670
2607.421875	-53.066856
2608.398438	-50.798370
2609.375000	-52.103004
2610.351562	-52.424229
2611.328125	-53.041626
2612.304688	-52.915886
2613.281250	-51.502651
2614.257812	-52.818321
2615.234375	-52.535667
2616.210938	-52.342770
2617.187500	-53.810497
2618.164062	-52.085197
2619.140625	-51.572384
2620.117188	-52.324173
2621.093750	-51.712238
2622.070312	-53.522842
2623.046875	-53.388390
2624.023438	-52.581039
2625.000000	-52.547092
2625.976562	-51.883541
2626.953125	-52.930107
2627.929688	-51.881950
2628.906250	-52.215412
2629.882812	-51.979668
2630.859375	-50.493294
2631.835938	-51.246994
2632.812500	-51.329594
2633.789062	-51.973663
2634.765625	-53.161343
2635.742188	-52.266094
2636.718750	-52.001595
2637.695312	-52.285439
2638.671875	-51.907879
2639.648438	-50.582409
2640.625000	-51.365013
2641.601562	-50.654064
2642.578125	-50.978565
2643.554688	-50.345787
2644.531250	-49.374794
2645.507812	-50.119019
2646.484375	-51.196686
2647.460938	-49.166737
2648.437500	-50.000240
2649.414062	-49.801464
2650.390625	-49.370598
2651.367188	-50.237957
2652.343750	-48.745201
2653.320312	-50.653542
2654.296875	-50.627422
2655.273438	-48.982998
2656.250000	-47.671951
2657.226562	-48.508289
2658.203125	-48.232876
2659.179688	-48.322060
2660.156250	-48.452354
2661.132812	-48.497761
2662.109375	-48.900776
2663.085938	-48.784653
2664.062500	-49.763966
2665.039062	-47.198586
2666.015625	-48.248203
2666.992188	-47.527023
2667.968750	-45.981007
2668.945312	-46.047440
2669.921875	-46.842472
2670.898438	-46.940029
2671.875000	-45.769028
2672.851562	-45.869270
2673.828125	-46.991699
2674.804688	-45.450619
2675.781250	-45.744160
2676.757812	-46.073013
2677.734375	-45.607159
2678.710938	-44.234024
2679.687500	-44.263794
2680.664062	-43.874195
2681.640625	-43.769375
2682.617188	-43.865875
2683.593750	-43.128651
2684.570312	-43.684933
2685.546875	-44.486717
2686.523438	-43.895809
2687.500000	-41.269249
2688.476562	-42.356113
2689.453125	-41.872463
2690.429688	-42.408558
2691.406250	-41.378727
2692.382812	-41.065460
2693.359375	-40.719418
2694.335938	-42.048969
2695.312500	-40.630882
2696.289062	-40.544285
2697.265625	-40.023537
2698.242188	-39.788921
2699.218750	-40.313778
2700.195312	-40.896904
2701.171875	-40.635124
2702.148438	-41.067745
2703.125000	-39.906487
2704.101562	-41.259407
2705.078125	-41.588306
2706.054688	-40.624126
2707.031250	-42.374466
2708.007812	-41.743107
2708.984375	-40.988617
2709.960938	-42.576168
2710.937500	-42.654087
2711.914062	-44.056160
2712.890625	-43.858818
2713.867188	-44.214283
2714.843750	-44.763756
2715.820312	-43.875198
2716.796875	-43.913982
2717.773438	-45.109909
2718.750000	-45.138103
2719.726562	-45.821804
2720.703125	-45.020927
2721.679688	-45.901772
2722.656250	-45.173859
2723.632812	-48.132229
2724.609375	-45.780350
2725.585938	-46.876213
2726.562500	-46.222340
2727.539062	-46.398590
2728.515625	-47.183353
2729.492188	-47.130535
2730.468750	-47.171722
2731.445312	-48.110287
2732.421875	-49.189857
2733.398438	-49.101299
2734.375000	-47.866348
2735.351562	-48.378086
2736.328125	-48.822292
2737.304688	-48.735050
2738.281250	-48.368412
2739.257812	-48.732918
2740.234375	-49.203533
2741.210938	-50.030167
2742.187500	-51.014500
2743.164062	-49.637054
2744.140625	-49.974171
2745.117188	-48.246387
2746.093750	-49.741199
2747.070312	-50.669140
2748.046875	-50.308243
2749.023438	-49.780910
2750.000000	-49.828850
2750.976562	-50.808895
2751.953125	-49.761337
2752.929688	-49.633770
2753.906250	-51.154484
2754.882812	-49.862270
2755.859375	-51.339901
2756.835938	-50.886051
2757.812500	-50.463280
2758.789062	-49.313499
2759.765625	-50.889992
2760.742188	-50.609192
2761.718750	-50.197685
2762.695312	-50.397572
2763.671875	-50.794525
2764.648438	-51.796299
2765.625000	-50.624733
2766.601562	-51.704823
2767.578125	-50.120724
2768.554688	-51.306049
2769.531250	-51.695869
2770.507812	-50.884174
2771.484375	-50.012989
2772.460938	-52.032135
2773.437500	-52.674999
2774.414062	-51.452526
2775.390625	-51.107342
2776.367188	-51.053459
2777.343750	-51.437447
2778.320312	-51.576328
2779.296875	-51.826813
2780.273438	-52.960785
2781.250000	-52.459930
2782.226562	-51.304619
2783.203125	-52.648354
2784.179688	-52.173950
2785.156250	-52.086441
2786.132812	-51.745834
2787.109375	-52.460323
2788.085938	-51.765278
2789.062500	-53.852898
2790.039062	-51.760784
2791.015625	-51.403183
2791.992188	-51.975750
2792.968750	-51.827332
2793.945312	-51.090027
2794.921875	-50.955391
2795.898438	-51.264420
2796.875000	-52.268444
2797.851562	-51.623020
2798.828125	-51.699402
2799.804688	-51.394138
2800.781250	-51.372326
2801.757812	-51.458416
2802.734375	-50.901394
2803.710938	-51.976658
2804.687500	-52.209770
2805.664062	-51.225624
2806.640625	-49.800934
2807.617188	-49.795292
2808.593750	-50.723026
2809.570312	-50.971718
2810.546875	-51.721222
2811.523438	-51.144581
2812.500000	-50.986416
2813.476562	-50.575546
2814.453125	-50.104317
2815.429688	-49.934040
2816.406250	-49.928730
2817.382812	-49.659008
2818.359375	-49.002060
2819.335938	-48.300777
2820.312500	-48.247917
2821.289062	-49.330704
2822.265625	-48.879238
2823.242188	-47.852814
2824.218750	-47.980133
2825.195312	-49.083183
2826.171875	-48.527077
2827.148438	-49.178616
2828.125000	-47.997292
2829.101562	-47.821648
2830.078125	-48.731453
2831.054688	-46.620193
2832.031250	-46.491226
2833.007812	-46.860287
2833.984375	-47.036400
2834.960938	-47.948875
2835.937500	-46.896454
2836.914062	-46.599457
2837.890625	-47.063084
2838.867188	-47.586143
2839.843750	-46.167549
2840.820312	-45.727036
2841.796875	-44.587742
2842.773438	-45.508907
2843.750000	-45.379436
2844.726562	-45.367847
2845.703125	-44.549252
2846.679688	-43.623199
2847.656250	-44.687767
2848.632812	-43.795521
2849.609375	-43.441933
2850.585938	-42.685368
2851.562500	-43.899200
2852.539062	-43.054504
2853.515625	-42.521492
2854.492188	-43.080208
2855.468750	-41.227455
2856.445312	-41.255764
2857.421875	-42.721645
2858.398438	-41.388493
2859.375000	-41.958668
2860.351562	-41.639095
2861.328125	-40.340866
2862.304688	-41.254433
2863.281250	-40.817223
2864.257812	-39.186707
2865.234375	-39.501419
2866.210938	-40.724476
2867.187500	-40.610229
2868.164062	-39.082371
2869.140625	-39.777687
2870.117188	-39.981861
2871.093750	-39.840199
2872.070312	-40.900074
2873.046875	-40.061375
2874.023438	-40.703384
2875.000000	-41.267437
2875.976562	-41.478027
2876.953125	-42.090725
2877.929688	-41.986618
2878.906250	-40.794872
2879.882812	-42.823807
2880.859375	-42.298698
2881.835938	-42.122837
2882.812500	-42.138115
2883.789062	-43.085503
2884.765625	-43.912361
2885.742188	-43.727001
2886.718750	-43.542252
2887.695312	-43.688229
2888.671875	-44.223160
2889.648438	-44.800716
2890.625000	-45.204727
2891.601562	-46.408752
2892.578125	-45.894501
2893.554688	-45.455463
2894.531250	-45.439011
2895.507812	-46.512672
2896.484375	-46.857803
2897.460938	-46.735584
2898.437500	-46.186543
2899.414062	-45.798531
2900.390625	-46.104897
2901.367188	-46.899002
2902.343750	-47.331177
2903.320312	-47.302860
2904.296875	-48.530060
2905.273438	-48.779251
2906.250000	-47.932873
2907.226562	-47.868427
2908.203125	-47.764660
2909.179688	-48.632492
2910.156250	-50.879410
2911.132812	-49.067024
2912.109375	-48.196518
2913.085938	-49.666813
2914.062500	-49.630207
2915.039062	-50.231052
2916.015625	-50.482822
2916.992188	-50.108669
2917.968750	-49.096195
2918.945312	-49.815125
2919.921875	-49.886063
2920.898438	-49.388470
2921.875000	-49.687054
2922.851562	-51.490723
2923.828125	-50.974072
2924.804688	-50.131493
2925.781250	-49.291275
2926.757812	-49.972889
2927.734375	-50.805202
2928.710938	-51.529457
2929.687500	-51.074688
2930.664062	-50.608898
2931.640625	-52.513962
2932.617188	-51.645840
2933.593750	-51.617027
2934.570312	-50.314053
2935.546875	-51.616199
2936.523438	-51.152401
2937.500000	-50.471088
2938.476562	-51.772167
2939.453125	-50.108490
2940.429688	-51.217529
2941.406250	-50.509827
2942.382812	-50.974850
2943.359375	-50.525928
2944.335938	-50.692333
2945.312500	-51.073540
2946.289062	-50.506245
2947.265625	-51.126026
2948.242188	-52.068859
2949.218750	-51.246269
2950.195312	-51.704418
2951.171875	-50.612392
2952.148438	-51.543388
2953.125000	-51.108368
2954.101562	-50.278713
2955.078125	-51.759842
2956.054688	-51.039288
2957.031250	-51.428432
2958.007812	-51.483772
2958.984375	-51.267803
2959.960938	-52.152592
2960.937500	-50.134678
2961.914062	-51.004639
2962.890625	-51.705482
2963.867188	-51.120602
2964.843750	-50.777493
2965.820312	-50.941273
2966.796875	-51.114590
2967.773438	-51.431305
2968.750000	-50.982635
2969.726562	-51.422493
2970.703125	-51.985416
2971.679688	-50.981236
2972.656250	-51.097839
2973.632812	-51.748741
2974.609375	-52.000225
2975.585938	-50.232502
2976.562500	-49.795994
2977.539062	-50.701351
2978.515625	-50.265678
2979.492188	-49.901558
2980.468750	-51.649883
2981.445312	-49.462406
2982.421875	-49.975674
2983.398438	-49.962120
2984.375000	-50.441555
2985.351562	-51.021828
2986.328125	-50.156422
2987.304688	-50.253986
2988.281250	-48.880554
2989.257812	-49.872532
2990.234375	-50.418827
2991.210938	-49.412415
2992.187500	-48.181908
2993.164062	-48.416065
2994.140625	-48.930298
2995.117188	-49.152580
2996.093750	-49.802227
2997.070312	-48.513344
2998.046875	-49.206871
2999.023438	-48.829838
3000.000000	-47.589073
3000.976562	-47.332539
3001.953125	-47.906033
3002.929688	-48.304729
3003.906250	-47.195812
3004.882812	-47.777119
3005.859375	-46.390316
3006.835938	-44.869762
3007.812500	-47.462921
3008.789062	-46.416969
3009.765625	-45.879604
3010.742188	-45.545422
3011.718750	-45.091908
3012.695312	-45.756599
3013.671875	-45.275906
3014.648438	-45.216480
3015.625000	-45.434826
3016.601562	-44.932625
3017.578125	-43.761066
3018.554688	-43.873131
3019.531250	-43.381069
3020.507812	-44.575649
3021.484375	-44.006008
3022.460938	-43.117771
3023.437500	-43.381233
3024.414062	-42.057064
3025.390625	-43.468281
3026.367188	-42.010162
3027.343750	-42.404667
3028.320312	-40.796535
3029.296875	-41.784687
3030.273438	-41.156452
3031.250000	-41.398125
3032.226562	-41.386478
3033.203125	-41.878479
3034.179688	-41.058693
3035.156250	-40.162903
3036.132812	-40.826351
3037.109375	-39.952087
3038.085938	-40.781677
3039.062500	-40.810020
3040.039062	-40.314613
3041.015625	-40.576168
3041.992188	-41.020130
3042.968750	-40.803864
3043.945312	-41.951191
3044.921875	-42.825764
3045.898438	-41.915787
3046.875000	-41.960594
3047.851562	-42.523563
3048.828125	-43.691700
3049.804688	-42.260941
3050.781250	-43.214405
3051.757812	-43.399128
3052.734375	-44.301334
3053.710938	-44.373337
3054.687500	-44.332153
3055.664062	-45.771496
3056.640625	-44.273277
3057.617188	-45.404324
3058.593750	-44.926407
3059.570312	-46.160362
3060.546875	-46.066914
3061.523438	-45.365395
3062.500000	-46.063244
3063.476562	-46.742985
3064.453125	-46.130554
3065.429688	-46.839085
3066.406250	-47.665066
3067.382812	-47.242912
3068.359375	-47.727325
3069.335938	-48.140732
3070.312500	-48.959377
3071.289062	-47.513710
3072.265625	-46.962250
3073.242188	-48.251537
3074.218750	-48.810986
3075.195312	-48.873096
3076.171875	-47.738670
3077.148438	-48.255238
3078.125000	-49.085007
3079.101562	-49.097874
3080.078125	-48.307449
3081.054688	-49.538456
3082.031250	-49.736416
3083.007812	-48.425167
3083.984375	-51.299587
3084.960938	-50.602486
3085.937500	-49.995247
3086.914062	-50.206669
3087.890625	-51.704445
3088.867188	-51.026653
3089.843750	-50.323799
3090.820312	-51.349106
3091.796875	-49.869312
3092.773438	-50.892189
3093.750000	-51.855286
3094.726562	-50.624859
3095.703125	-50.917194
3096.679688	-50.791840
3097.656250	-51.394688
3098.632812	-50.268143
3099.609375	-50.974308
3100.585938	-50.756660
3101.562500	-50.489452
3102.539062	-50.534908
3103.515625	-50.948803
3104.492188	-51.662285
3105.468750	-50.927849
3106.445312	-51.223099
3107.421875	-51.236526
3108.398438	-51.562206
3109.375000	-52.098454
3110.351562	-51.462708
3111.328125	-52.142311
3112.304688	-51.469830
3113.281250	-51.165520
3114.257812	-50.638489
3115.234375	-51.056091
3116.210938	-51.841335
3117.187500	-53.122623
3118.164062	-51.266861
3119.140625	-50.502869
3120.117188	-51.413372
3121.093750	-51.560974
3122.070312	-51.746090
3123.046875	-51.421490
3124.023438	-51.947613
3125.000000	-51.964832
3125.976562	-50.046005
3126.953125	-51.869957
3127.929688	-52.737396
3128.906250	-52.108543
3129.882812	-51.265053
3130.859375	-51.371365
3131.835938	-51.169544
3132.812500	-51.298931
3133.789062	-51.701530
3134.765625	-51.903778
3135.742188	-51.181103
3136.718750	-51.267593
3137.695312	-51.036682
3138.671875	-52.496605
3139.648438	-50.742825
3140.625000	-51.701790
3141.601562	-51.474018
3142.578125	-50.298950
3143.554688	-52.065678
3144.531250	-50.421528
3145.507812	-50.880161
3146.484375	-51.486397
3147.460938	-49.730099
3148.437500	-50.073395
3149.414062	-50.288204
3150.390625	-50.841450
3151.367188	-50.433456
3152.343750	-49.866638
3153.320312	-50.222473
3154.296875	-49.103065
3155.273438	-49.687580
3156.250000	-50.514259
3157.226562	-48.697884
3158.203125	-48.591404
3159.179688	-49.616894
3160.156250	-49.668610
3161.132812	-50.723438
3162.109375	-48.324089
3163.085938	-49.021877
3164.062500	-50.207054
3165.039062	-49.429585
3166.015625	-49.131607
