Frequency (Hz)	Level (dB)
1975.585938	-59.868885
1976.562500	-60.468880
1977.539062	-59.063065
1978.515625	-59.812366
1979.492188	-60.586777
1980.468750	-59.521542
1981.445312	-58.786789
1982.421875	-59.158154
1983.398438	-59.003544
1984.375000	-59.691574
1985.351562	-59.176258
1986.328125	-58.310963
1987.304688	-56.867615
1988.281250	-56.644161
1989.257812	-57.029915
1990.234375	-56.760719
1991.210938	-57.196018
1992.187500	-56.585663
1993.164062	-57.761753
1994.140625	-56.478622
1995.117188	-54.389404
1996.093750	-54.099457
1997.070312	-56.568615
1998.046875	-54.686447
1999.023438	-55.335644
2000.000000	-55.788013
2000.976562	-54.802681
2001.953125	-53.763229
2002.929688	-52.758453
2003.906250	-53.415474
2004.882812	-53.282982
2005.859375	-53.362801
2006.835938	-53.645256
2007.812500	-54.649502
2008.789062	-53.912224
2009.765625	-54.090153
2010.742188	-54.311543
2011.718750	-54.237522
2012.695312	-53.951469
2013.671875	-54.790997
2014.648438	-54.831551
2015.625000	-55.576866
2016.601562	-55.707561
2017.578125	-56.086510
2018.554688	-55.360126
2019.531250	-56.340630
2020.507812	-55.297020
2021.484375	-55.714264
2022.460938	-57.049408
2023.437500	-56.616131
2024.414062	-56.232571
2025.390625	-56.607361
2026.367188	-57.026119
2027.343750	-58.276810
2028.320312	-58.356964
2029.296875	-58.144764
2030.273438	-58.601021
2031.250000	-59.639896
2032.226562	-59.765804
2033.203125	-59.018822
2034.179688	-59.062691
2035.156250	-59.920250
2036.132812	-58.923885
2037.109375	-59.444836
2038.085938	-59.284920
2039.062500	-61.720535
2040.039062	-60.281040
2041.015625	-59.859810
2041.992188	-61.358662
2042.968750	-61.168625
2043.945312	-60.995174
2044.921875	-61.592461
2045.898438	-61.489128
2046.875000	-61.952309
2047.851562	-61.793007
2048.828125	-61.977699
2049.804688	-63.140816
2050.781250	-61.698502
2051.757812	-62.190781
2052.734375	-62.143394
2053.710938	-62.294426
2054.687500	-63.466480
2055.664062	-63.538425
2056.640625	-61.158901
2057.617188	-62.323208
2058.593750	-63.328392
2059.570312	-63.512856
2060.546875	-63.528580
2061.523438	-63.167351
2062.500000	-62.346466
2063.476562	-64.707420
2064.453125	-64.628983
2065.429688	-64.223427
2066.406250	-64.901726
2067.382812	-64.180885
2068.359375	-64.027588
2069.335938	-63.919754
2070.312500	-64.719391
2071.289062	-65.012428
2072.265625	-64.720329
2073.242188	-63.590771
2074.218750	-64.847313
2075.195312	-64.695045
2076.171875	-64.420105
2077.148438	-66.945190
2078.125000	-64.891762
2079.101562	-66.409348
2080.078125	-65.474991
2081.054688	-66.575302
2082.031250	-65.083572
2083.007812	-66.056862
2083.984375	-64.789345
2084.960938	-65.716370
2085.937500	-66.550644
2086.914062	-66.349205
2087.890625	-65.776115
2088.867188	-65.372696
2089.843750	-65.850929
2090.820312	-65.295441
2091.796875	-65.359352
2092.773438	-65.466072
2093.750000	-66.610306
2094.726562	-67.189026
2095.703125	-66.647675
2096.679688	-66.545357
2097.656250	-67.098816
2098.632812	-65.610283
2099.609375	-65.672554
2100.585938	-67.178139
2101.562500	-66.679329
2102.539062	-65.679871
2103.515625	-66.311302
2104.492188	-66.106987
2105.468750	-65.872055
2106.445312	-67.531311
2107.421875	-67.373825
2108.398438	-67.015030
2109.375000	-66.607620
2110.351562	-66.804070
2111.328125	-67.583847
2112.304688	-66.724686
2113.281250	-67.018661
2114.257812	-67.518845
2115.234375	-66.781059
2116.210938	-66.101730
2117.187500	-68.423111
2118.164062	-67.337196
2119.140625	-65.733269
2120.117188	-67.607605
2121.093750	-66.251724
2122.070312	-67.492630
2123.046875	-67.108711
2124.023438	-65.908875
2125.000000	-67.002357
2125.976562	-66.085815
2126.953125	-68.327660
2127.929688	-67.768219
2128.906250	-66.065575
2129.882812	-67.836617
2130.859375	-68.255005
2131.835938	-67.340271
2132.812500	-67.429451
2133.789062	-68.265350
2134.765625	-67.758141
2135.742188	-66.283791
2136.718750	-67.632530
2137.695312	-67.376465
2138.671875	-67.413063
2139.648438	-69.100945
2140.625000	-68.127464
2141.601562	-68.317795
2142.578125	-67.765373
2143.554688	-67.950745
2144.531250	-68.307388
2145.507812	-67.762939
2146.484375	-66.500702
2147.460938	-67.129250
2148.437500	-67.083839
2149.414062	-67.386292
2150.390625	-66.149025
2151.367188	-67.679268
2152.343750	-67.917450
2153.320312	-66.837288
2154.296875	-68.514740
2155.273438	-66.964180
2156.250000	-66.713356
2157.226562	-66.844078
2158.203125	-67.141777
2159.179688	-68.291924
2160.156250	-68.341072
2161.132812	-68.476517
2162.109375	-66.363014
2163.085938	-67.104454
2164.062500	-66.137543
2165.039062	-66.959236
2166.015625	-67.694016
2166.992188	-66.847412
2167.968750	-66.989868
2168.945312	-66.494240
2169.921875	-65.864845
2170.898438	-67.110672
2171.875000	-66.546028
2172.851562	-66.269012
2173.828125	-65.205048
2174.804688	-67.129234
2175.781250	-68.131760
2176.757812	-67.257866
2177.734375	-66.016487
2178.710938	-67.823578
2179.687500	-66.968712
2180.664062	-68.276939
2181.640625	-66.673225
2182.617188	-66.594864
2183.593750	-65.948822
2184.570312	-65.596725
2185.546875	-66.148010
2186.523438	-66.600266
2187.500000	-67.091843
2188.476562	-65.553734
2189.453125	-65.057213
2190.429688	-67.291145
2191.406250	-66.768562
2192.382812	-66.176971
2193.359375	-65.341301
2194.335938	-66.952507
2195.312500	-66.610596
2196.289062	-65.272247
2197.265625	-65.457436
2198.242188	-65.120956
2199.218750	-64.397110
2200.195312	-65.785110
2201.171875	-64.793694
2202.148438	-65.305527
2203.125000	-65.279106
2204.101562	-64.862526
2205.078125	-64.630463
2206.054688	-64.910599
2207.031250	-65.794464
2208.007812	-65.340950
2208.984375	-64.295410
2209.960938	-64.148819
2210.937500	-64.707268
2211.914062	-64.835754
2212.890625	-64.271477
2213.867188	-63.827774
2214.843750	-64.297844
2215.820312	-63.558784
2216.796875	-63.471813
2217.773438	-63.683502
2218.750000	-63.459614
2219.726562	-63.240700
2220.703125	-63.116238
2221.679688	-63.750523
2222.656250	-62.696918
2223.632812	-62.041710
2224.609375	-63.604774
2225.585938	-63.742397
2226.562500	-61.975388
2227.539062	-62.839638
2228.515625	-62.618111
2229.492188	-62.202385
2230.468750	-62.383598
2231.445312	-63.519886
2232.421875	-62.466255
2233.398438	-61.618759
2234.375000	-62.411461
2235.351562	-62.355320
2236.328125	-62.468056
2237.304688	-60.928688
2238.281250	-61.012043
2239.257812	-61.097317
2240.234375	-61.422829
2241.210938	-61.176922
2242.187500	-61.712990
2243.164062	-59.963352
2244.140625	-60.676487
2245.117188	-60.954895
2246.093750	-61.023132
2247.070312	-59.464554
2248.046875	-60.464893
2249.023438	-60.163055
2250.000000	-59.128738
2250.976562	-58.185238
2251.953125	-58.423222
2252.929688	-59.971870
2253.906250	-58.812683
2254.882812	-59.766766
2255.859375	-57.892414
2256.835938	-58.152847
2257.812500	-59.022091
2258.789062	-59.131260
2259.765625	-57.809967
2260.742188	-58.328438
2261.718750	-56.964989
2262.695312	-57.472069
2263.671875	-57.422878
2264.648438	-56.050213
2265.625000	-55.593170
2266.601562	-56.560360
2267.578125	-55.415134
2268.554688	-55.712463
2269.531250	-54.654171
2270.507812	-55.203152
2271.484375	-55.255390
2272.460938	-54.197750
2273.437500	-54.543465
2274.414062	-54.283321
2275.390625	-54.376579
2276.367188	-54.012161
2277.343750	-54.096054
2278.320312	-52.872543
2279.296875	-52.156216
2280.273438	-52.884853
2281.250000	-53.383801
2282.226562	-53.083900
2283.203125	-51.847057
2284.179688	-51.704975
2285.156250	-53.676842
2286.132812	-51.126717
2287.109375	-51.308849
2288.085938	-51.041592
2289.062500	-51.076969
2290.039062	-51.489506
2291.015625	-51.239407
2291.992188	-49.973167
2292.968750	-50.464218
2293.945312	-50.869087
2294.921875	-51.806561
2295.898438	-51.832882
2296.875000	-51.896946
2297.851562	-50.772858
2298.828125	-52.682877
2299.804688	-51.973930
2300.781250	-52.189091
2301.757812	-51.765690
2302.734375	-51.942055
2303.710938	-52.652184
2304.687500	-52.363628
2305.664062	-54.451996
2306.640625	-54.213844
2307.617188	-54.111141
2308.593750	-53.892879
2309.570312	-54.243008
2310.546875	-53.200138
2311.523438	-55.046757
2312.500000	-54.860703
2313.476562	-55.543163
2314.453125	-55.555611
2315.429688	-55.666920
2316.406250	-55.228786
2317.382812	-56.995945
2318.359375	-58.110630
2319.335938	-56.412796
2320.312500	-56.753231
2321.289062	-56.727188
2322.265625	-56.752037
2323.242188	-57.704723
2324.218750	-57.126335
2325.195312	-58.500690
2326.171875	-58.154530
2327.148438	-57.747498
2328.125000	-56.820057
2329.101562	-58.908524
2330.078125	-57.949150
2331.054688	-57.386185
2332.031250	-58.024746
2333.007812	-59.725681
2333.984375	-59.117287
2334.960938	-60.027168
2335.937500	-59.740620
2336.914062	-60.839336
2337.890625	-60.395947
2338.867188	-59.326389
2339.843750	-59.317146
2340.820312	-60.169655
2341.796875	-60.441044
2342.773438	-60.785263
2343.750000	-61.082382
2344.726562	-60.185383
2345.703125	-60.616966
2346.679688	-59.345734
2347.656250	-60.825260
2348.632812	-62.253044
2349.609375	-62.100266
2350.585938	-62.237995
2351.562500	-60.727280
2352.539062	-60.712696
2353.515625	-62.465408
2354.492188	-61.326981
2355.468750	-62.144482
2356.445312	-62.189754
2357.421875	-61.602985
2358.398438	-62.380894
2359.375000	-62.824226
2360.351562	-62.813793
2361.328125	-62.829056
2362.304688	-62.916584
2363.281250	-62.667442
2364.257812	-62.758320
2365.234375	-62.010841
2366.210938	-63.428768
2367.187500	-62.669441
2368.164062	-62.459049
2369.140625	-63.108833
2370.117188	-62.697063
2371.093750	-62.482849
2372.070312	-63.722153
2373.046875	-63.790943
2374.023438	-62.821465
2375.000000	-63.415897
2375.976562	-63.327591
2376.953125	-64.542282
2377.929688	-63.959003
2378.906250	-63.476646
2379.882812	-65.084877
2380.859375	-63.477734
2381.835938	-64.396919
2382.812500	-63.995834
2383.789062	-64.504967
2384.765625	-64.016861
2385.742188	-63.800472
2386.718750	-63.594112
2387.695312	-64.572289
2388.671875	-65.626305
2389.648438	-64.388527
2390.625000	-65.066261
2391.601562	-63.662735
2392.578125	-63.431046
2393.554688	-63.317833
2394.531250	-64.184753
2395.507812	-64.476074
2396.484375	-64.062767
2397.460938	-63.304077
2398.437500	-63.774200
2399.414062	-64.932892
2400.390625	-64.259041
2401.367188	-64.046898
2402.343750	-64.480957
2403.320312	-63.912537
2404.296875	-63.568302
2405.273438	-64.879280
2406.250000	-65.414131
2407.226562	-63.706692
2408.203125	-65.509743
2409.179688	-66.004402
2410.156250	-65.523422
2411.132812	-64.528809
2412.109375	-64.009491
2413.085938	-64.938293
2414.062500	-63.672436
2415.039062	-64.032593
2416.015625	-63.447590
2416.992188	-64.442238
2417.968750	-64.335175
2418.945312	-64.152672
2419.921875	-64.764771
2420.898438	-63.695160
2421.875000	-64.634033
2422.851562	-65.608810
2423.828125	-65.475487
2424.804688	-64.163979
2425.781250	-63.922215
2426.757812	-65.868980
2427.734375	-64.465393
2428.710938	-65.604797
2429.687500	-64.211884
2430.664062	-64.087860
2431.640625	-64.437393
2432.617188	-64.613525
2433.593750	-65.056480
2434.570312	-65.199600
2435.546875	-65.432701
2436.523438	-64.893593
2437.500000	-66.211273
2438.476562	-64.738274
2439.453125	-64.246635
2440.429688	-66.543175
2441.406250	-64.770912
2442.382812	-65.497978
2443.359375	-65.296715
2444.335938	-64.691666
2445.312500	-65.228828
2446.289062	-65.172112
2447.265625	-64.690460
2448.242188	-64.596451
2449.218750	-64.912437
2450.195312	-64.508209
2451.171875	-63.811771
2452.148438	-63.292542
2453.125000	-63.550671
2454.101562	-64.400391
2455.078125	-64.319687
2456.054688	-65.099777
2457.031250	-63.398727
2458.007812	-63.512302
2458.984375	-65.388138
2459.960938	-63.991856
2460.937500	-64.313683
2461.914062	-63.590073
2462.890625	-63.515072
2463.867188	-63.157372
2464.843750	-62.873943
2465.820312	-64.320824
2466.796875	-63.209721
2467.773438	-64.982727
2468.750000	-64.476974
2469.726562	-64.733292
2470.703125	-63.926117
2471.679688	-64.273048
2472.656250	-64.676582
2473.632812	-62.284542
2474.609375	-64.602402
2475.585938	-64.298500
2476.562500	-62.731003
2477.539062	-64.441757
2478.515625	-63.581753
2479.492188	-63.308060
2480.468750	-63.173290
2481.445312	-63.438183
2482.421875	-62.987461
2483.398438	-63.192211
2484.375000	-63.388668
2485.351562	-63.033772
2486.328125	-61.894650
2487.304688	-61.850357
2488.281250	-63.170097
2489.257812	-61.974575
2490.234375	-61.670929
2491.210938	-62.358784
2492.187500	-62.611969
2493.164062	-62.461281
2494.140625	-61.239120
2495.117188	-62.581253
2496.093750	-62.133999
2497.070312	-61.290573
2498.046875	-61.801163
2499.023438	-62.053783
2500.000000	-62.312016
2500.976562	-60.843323
2501.953125	-61.913715
2502.929688	-61.619881
2503.906250	-61.710484
2504.882812	-61.174332
2505.859375	-61.971115
2506.835938	-61.506687
2507.812500	-60.897392
2508.789062	-61.935314
2509.765625	-61.501183
2510.742188	-61.485302
2511.718750	-60.728138
2512.695312	-59.351177
2513.671875	-60.874687
2514.648438	-60.945354
2515.625000	-60.321850
2516.601562	-59.980991
2517.578125	-59.518436
2518.554688	-59.279064
2519.531250	-60.486141
2520.507812	-59.883232
2521.484375	-60.317146
2522.460938	-59.712135
2523.437500	-59.728344
2524.414062	-58.896568
2525.390625	-59.133038
2526.367188	-58.743221
2527.343750	-58.920288
2528.320312	-57.610245
2529.296875	-57.620724
2530.273438	-58.692780
2531.250000	-58.150799
2532.226562	-57.174038
2533.203125	-57.836842
2534.179688	-59.042305
2535.156250	-59.099949
2536.132812	-57.573727
2537.109375	-58.137012
2538.085938	-56.591778
2539.062500	-56.537228
2540.039062	-58.119282
2541.015625	-55.779343
2541.992188	-56.661877
2542.968750	-55.490433
2543.945312	-55.235538
2544.921875	-56.898693
2545.898438	-56.147026
2546.875000	-54.862022
2547.851562	-55.187420
2548.828125	-54.832363
2549.804688	-53.572048
2550.781250	-53.253689
2551.757812	-53.982327
2552.734375	-53.972481
2553.710938	-52.110939
2554.687500	-53.560215
2555.664062	-55.494633
2556.640625	-53.074265
2557.617188	-52.503506
2558.593750	-51.777962
2559.570312	-52.510361
2560.546875	-51.922329
2561.523438	-52.722923
2562.500000	-53.010353
2563.476562	-51.575588
2564.453125	-49.633434
2565.429688	-50.880768
2566.406250	-51.725208
2567.382812	-50.242168
2568.359375	-50.218060
2569.335938	-49.558701
2570.312500	-49.723892
2571.289062	-48.724129
2572.265625	-49.620724
2573.242188	-49.929882
2574.218750	-49.091473
2575.195312	-49.299938
2576.171875	-48.419083
2577.148438	-48.191998
2578.125000	-47.639103
2579.101562	-49.096691
2580.078125	-48.469940
2581.054688	-48.783531
2582.031250	-49.474552
2583.007812	-49.688984
2583.984375	-49.836964
2584.960938	-49.258312
2585.937500	-50.973377
2586.914062	-50.135811
2587.890625	-48.983383
2588.867188	-50.446995
2589.843750	-51.310162
2590.820312	-50.621090
2591.796875	-49.522415
2592.773438	-51.943260
2593.750000	-50.548840
2594.726562	-53.129604
2595.703125	-52.775379
2596.679688	-52.046696
2597.656250	-51.175804
2598.632812	-51.196335
2599.609375	-52.824722
2600.585938	-52.838348
2601.562500	-54.050293
2602.539062	-53.857285
2603.515625	-53.112602
2604.492188	-55.074993
2605.468750	-54.539967
2606.445312	-52.806622
2607.421875	-54.929359
2608.398438	-52.725140
2609.375000	-54.140335
2610.351562	-54.425682
2611.328125	-55.779152
2612.304688	-55.733612
2613.281250	-54.514118
2614.257812	-56.045448
2615.234375	-55.849567
2616.210938	-55.806171
2617.187500	-57.357265
2618.164062	-55.792915
2619.140625	-55.657772
2620.117188	-56.340427
2621.093750	-55.910313
2622.070312	-57.809376
2623.046875	-57.869263
2624.023438	-57.458145
2625.000000	-57.514256
2625.976562	-57.184917
2626.953125	-58.160000
2627.929688	-57.314362
2628.906250	-57.914413
2629.882812	-58.013992
2630.859375	-56.505882
2631.835938	-57.522259
2632.812500	-57.863121
2633.789062	-58.575478
2634.765625	-59.538277
2635.742188	-59.042629
2636.718750	-58.921379
2637.695312	-59.790089
2638.671875	-59.564632
2639.648438	-58.388111
2640.625000	-59.414894
2641.601562	-58.591370
2642.578125	-59.300320
2643.554688	-58.859306
2644.531250	-57.982887
2645.507812	-58.785156
2646.484375	-60.205864
2647.460938	-58.276516
2648.437500	-59.399990
2649.414062	-59.432873
2650.390625	-58.843040
2651.367188	-59.980305
2652.343750	-59.122154
2653.320312	-61.174484
2654.296875	-61.172176
2655.273438	-59.669937
2656.250000	-58.677856
2657.226562	-59.830578
2658.203125	-59.605373
2659.179688	-59.861496
2660.156250	-60.349915
2661.132812	-60.733765
2662.109375	-61.117996
2663.085938	-61.559483
2664.062500	-62.500725
2665.039062	-60.077900
2666.015625	-61.612087
2666.992188	-61.525101
2667.968750	-59.813229
2668.945312	-60.366871
2669.921875	-61.333416
2670.898438	-61.534615
2671.875000	-60.450306
2672.851562	-60.973518
2673.828125	-62.264339
2674.804688	-61.111237
2675.781250	-61.918880
2676.757812	-62.393974
2677.734375	-62.440331
2678.710938	-61.156788
2679.687500	-61.876453
2680.664062	-61.339458
2681.640625	-61.697941
2682.617188	-62.072182
2683.593750	-61.714054
2684.570312	-62.345287
2685.546875	-63.660198
2686.523438	-63.244507
2687.500000	-61.011040
2688.476562	-62.364609
2689.453125	-62.146069
2690.429688	-62.900539
2691.406250	-62.406693
2692.382812	-62.314880
2693.359375	-61.923550
2694.335938	-63.271149
2695.312500	-62.056454
2696.289062	-61.979263
2697.265625	-61.629089
2698.242188	-61.395275
2699.218750	-61.928848
2700.195312	-62.405411
2701.171875	-61.903622
2702.148438	-62.204903
2703.125000	-60.993534
2704.101562	-62.437027
2705.078125	-62.559460
2706.054688	-61.093109
2707.031250	-62.557632
2708.007812	-61.718876
2708.984375	-60.703907
2709.960938	-62.129524
2710.937500	-61.739704
2711.914062	-62.855568
2712.890625	-62.498013
2713.867188	-62.574287
2714.843750	-62.665081
2715.820312	-61.797989
2716.796875	-61.513668
2717.773438	-62.424473
2718.750000	-62.260929
2719.726562	-62.634239
2720.703125	-61.615429
2721.679688	-62.248299
2722.656250	-61.320408
2723.632812	-64.005890
2724.609375	-61.537060
2725.585938	-62.397720
2726.562500	-61.357590
2727.539062	-61.506817
2728.515625	-61.927452
2729.492188	-61.764759
2730.468750	-61.757568
2731.445312	-62.353714
2732.421875	-63.106819
2733.398438	-62.848156
2734.375000	-61.623936
2735.351562	-61.771656
2736.328125	-61.998287
2737.304688	-61.941376
2738.281250	-61.241734
2739.257812	-61.757660
2740.234375	-61.866867
2741.210938	-62.471645
2742.187500	-63.324638
2743.164062	-61.977394
2744.140625	-61.921379
2745.117188	-60.299328
2746.093750	-61.608654
2747.070312	-62.268101
2748.046875	-61.997791
2749.023438	-61.183159
2750.000000	-61.104080
2750.976562	-62.110233
2751.953125	-61.001743
2752.929688	-60.567909
2753.906250	-61.955246
2754.882812	-60.573204
2755.859375	-61.880936
2756.835938	-61.497810
2757.812500	-60.780651
2758.789062	-59.564209
2759.765625	-60.969391
2760.742188	-60.337395
2761.718750	-60.071308
2762.695312	-60.150066
2763.671875	-60.512737
2764.648438	-61.337513
2765.625000	-60.193554
2766.601562	-61.001175
2767.578125	-59.399876
2768.554688	-60.732681
2769.531250	-60.626244
2770.507812	-59.897827
2771.484375	-59.076138
2772.460938	-60.910759
2773.437500	-61.467945
2774.414062	-60.016785
2775.390625	-59.636597
2776.367188	-59.739548
2777.343750	-59.818203
2778.320312	-59.735626
2779.296875	-60.097733
2780.273438	-61.212532
2781.250000	-60.605743
2782.226562	-59.477642
2783.203125	-60.697071
2784.179688	-59.981243
2785.156250	-59.861359
2786.132812	-59.520973
2787.109375	-60.322266
2788.085938	-59.497322
2789.062500	-61.350342
2790.039062	-59.173244
2791.015625	-58.877644
2791.992188	-59.395634
2792.968750	-59.148621
2793.945312	-58.352360
2794.921875	-58.251545
2795.898438	-58.052814
2796.875000	-59.285801
2797.851562	-58.518604
2798.828125	-58.619328
2799.804688	-58.228275
2800.781250	-58.145832
2801.757812	-58.123859
2802.734375	-57.660870
2803.710938	-58.428234
2804.687500	-58.769398
2805.664062	-57.785400
2806.640625	-56.423798
2807.617188	-56.148697
2808.593750	-57.142635
2809.570312	-57.362511
2810.546875	-57.999077
2811.523438	-57.484467
2812.500000	-57.203743
2813.476562	-56.577530
2814.453125	-56.185902
2815.429688	-55.960541
2816.406250	-55.950565
2817.382812	-55.747593
2818.359375	-54.991154
2819.335938	-54.296684
2820.312500	-54.108917
2821.289062	-55.097504
2822.265625	-54.757145
2823.242188	-53.594868
2824.218750	-53.630310
2825.195312	-54.579937
2826.171875	-54.150391
2827.148438	-54.808319
2828.125000	-53.666012
2829.101562	-53.341484
2830.078125	-54.357838
2831.054688	-52.143944
2832.031250	-52.084629
2833.007812	-52.375370
2833.984375	-52.519604
2834.960938	-53.367176
2835.937500	-52.302505
2836.914062	-52.012577
2837.890625	-52.505131
2838.867188	-52.910378
2839.843750	-51.553360
2840.820312	-51.044132
2841.796875	-49.979836
2842.773438	-50.951660
2843.750000	-50.640621
2844.726562	-50.723537
2845.703125	-49.917168
2846.679688	-48.971043
2847.656250	-49.978603
2848.632812	-49.231205
2849.609375	-48.824051
2850.585938	-48.184273
2851.562500	-49.322418
2852.539062	-48.654148
2853.515625	-48.246536
2854.492188	-48.941643
2855.468750	-46.959660
2856.445312	-46.942158
2857.421875	-48.658333
2858.398438	-47.409176
2859.375000	-48.026413
2860.351562	-47.959888
2861.328125	-46.692902
2862.304688	-47.634129
2863.281250	-47.366959
2864.257812	-45.692478
2865.234375	-46.082470
2866.210938	-47.447609
2867.187500	-47.309853
2868.164062	-45.915817
2869.140625	-46.628735
2870.117188	-46.913105
2871.093750	-46.707520
2872.070312	-47.795094
2873.046875	-47.030865
2874.023438	-47.608994
2875.000000	-48.055378
2875.976562	-48.232403
2876.953125	-48.786987
2877.929688	-48.712181
2878.906250	-47.430241
2879.882812	-49.453026
2880.859375	-48.951973
2881.835938	-48.598999
2882.812500	-48.618031
2883.789062	-49.433559
2884.765625	-50.303715
2885.742188	-50.194935
2886.718750	-49.779236
2887.695312	-49.812103
2888.671875	-50.412807
2889.648438	-51.032204
2890.625000	-51.258373
2891.601562	-52.566891
2892.578125	-52.089336
2893.554688	-51.576302
2894.531250	-51.458279
2895.507812	-52.562798
2896.484375	-52.856441
2897.460938	-52.704868
2898.437500	-52.135059
2899.414062	-51.783756
2900.390625	-52.027805
2901.367188	-52.797886
2902.343750	-53.109058
2903.320312	-53.088131
2904.296875	-54.333927
2905.273438	-54.672527
2906.250000	-53.828297
2907.226562	-53.667812
2908.203125	-53.615459
2909.179688	-54.525444
2910.156250	-56.668812
2911.132812	-54.937969
2912.109375	-54.136734
2913.085938	-55.542904
2914.062500	-55.465439
2915.039062	-56.119934
2916.015625	-56.408211
2916.992188	-56.101124
2917.968750	-54.944401
2918.945312	-55.746384
2919.921875	-55.854820
2920.898438	-55.407639
2921.875000	-55.560822
2922.851562	-57.529339
2923.828125	-57.147469
2924.804688	-56.300518
2925.781250	-55.524334
2926.757812	-56.133419
2927.734375	-56.808498
2928.710938	-57.534595
2929.687500	-57.179546
2930.664062	-56.962265
2931.640625	-58.794209
2932.617188	-57.962387
2933.593750	-57.880302
2934.570312	-56.773945
2935.546875	-58.058853
2936.523438	-57.465717
2937.500000	-56.748474
2938.476562	-58.153629
2939.453125	-56.602295
2940.429688	-57.678379
2941.406250	-57.081272
2942.382812	-57.784233
2943.359375	-57.149109
2944.335938	-57.435200
2945.312500	-57.980709
2946.289062	-57.213837
2947.265625	-57.934853
2948.242188	-58.936520
2949.218750	-58.113552
2950.195312	-58.610229
2951.171875	-57.571541
2952.148438	-58.663025
2953.125000	-58.169041
2954.101562	-57.472042
2955.078125	-59.099285
2956.054688	-58.456409
2957.031250	-58.957935
2958.007812	-58.860657
2958.984375	-58.770561
2959.960938	-59.701164
2960.937500	-57.869247
2961.914062	-58.619946
2962.890625	-59.358616
2963.867188	-58.900303
2964.843750	-58.777119
2965.820312	-58.890930
2966.796875	-59.134853
2967.773438	-59.524837
2968.750000	-59.031429
2969.726562	-59.821400
2970.703125	-60.491852
2971.679688	-59.421360
2972.656250	-59.551849
2973.632812	-60.077309
2974.609375	-60.659191
2975.585938	-58.982319
2976.562500	-58.726715
2977.539062	-59.720879
2978.515625	-59.479832
2979.492188	-59.017059
2980.468750	-60.836815
2981.445312	-58.850418
2982.421875	-59.367786
2983.398438	-59.583298
2984.375000	-60.006233
2985.351562	-60.667473
2986.328125	-60.056698
2987.304688	-60.252998
2988.281250	-59.173164
2989.257812	-60.326920
2990.234375	-60.973232
2991.210938	-60.014568
2992.187500	-58.896042
2993.164062	-59.326927
2994.140625	-59.983814
2995.117188	-60.327026
2996.093750	-61.103580
2997.070312	-59.817043
2998.046875	-61.044762
2999.023438	-60.640205
3000.000000	-59.658710
3000.976562	-59.357796
3001.953125	-59.956566
3002.929688	-60.759903
3003.906250	-59.699371
3004.882812	-60.444035
3005.859375	-59.562836
3006.835938	-58.046337
3007.812500	-60.756721
3008.789062	-59.670303
3009.765625	-59.880302
3010.742188	-59.440819
3011.718750	-59.176888
3012.695312	-60.060394
3013.671875	-59.928967
3014.648438	-60.119980
3015.625000	-60.415165
3016.601562	-60.301422
3017.578125	-59.485390
3018.554688	-59.490025
3019.531250	-59.396820
3020.507812	-60.554005
3021.484375	-60.682213
3022.460938	-59.803711
3023.437500	-60.205570
3024.414062	-59.256462
3025.390625	-60.963596
3026.367188	-59.445614
3027.343750	-60.142376
3028.320312	-58.999729
3029.296875	-59.952358
3030.273438	-59.523308
3031.250000	-59.897987
3032.226562	-60.169453
3033.203125	-60.319508
3034.179688	-59.801697
3035.156250	-58.853928
3036.132812	-59.666374
3037.109375	-58.875450
3038.085938	-59.406624
3039.062500	-59.365852
3040.039062	-58.659576
3041.015625	-58.750252
3041.992188	-59.142323
3042.968750	-58.503643
3043.945312	-59.644043
3044.921875	-60.211288
3045.898438	-59.157600
3046.875000	-58.767582
3047.851562	-58.903606
3048.828125	-59.693886
3049.804688	-58.259312
3050.781250	-59.065880
3051.757812	-58.799194
3052.734375	-59.259727
3053.710938	-58.964527
3054.687500	-58.610928
3055.664062	-59.799816
3056.640625	-57.915585
3057.617188	-58.642822
3058.593750	-57.905605
3059.570312	-58.966667
3060.546875	-58.471275
3061.523438	-57.710503
3062.500000	-58.130264
3063.476562	-58.541649
3064.453125	-57.368416
3065.429688	-57.905113
3066.406250	-58.654312
3067.382812	-57.581863
3068.359375	-57.914410
3069.335938	-58.281475
3070.312500	-58.667027
3071.289062	-57.036484
3072.265625	-56.388508
3073.242188	-57.405205
3074.218750	-57.534805
3075.195312	-57.394554
3076.171875	-56.040760
3077.148438	-56.467121
3078.125000	-57.140728
3079.101562	-56.919987
3080.078125	-55.619625
3081.054688	-56.637817
3082.031250	-56.868649
3083.007812	-54.975101
3083.984375	-57.746117
3084.960938	-56.948994
3085.937500	-56.328827
3086.914062	-56.161720
3087.890625	-57.229351
3088.867188	-56.511684
3089.843750	-55.633987
3090.820312	-56.535007
3091.796875	-54.744530
3092.773438	-55.796791
3093.750000	-56.530834
3094.726562	-54.990517
3095.703125	-55.040764
3096.679688	-54.722942
3097.656250	-55.199360
3098.632812	-53.863228
3099.609375	-54.312988
3100.585938	-53.890511
3101.562500	-53.535954
3102.539062	-53.257767
3103.515625	-53.572498
3104.492188	-53.973248
3105.468750	-53.272896
3106.445312	-53.135071
3107.421875	-53.085526
3108.398438	-53.348263
3109.375000	-53.580772
3110.351562	-52.749870
3111.328125	-53.107456
3112.304688	-52.344555
