Frequency (Hz)	Level (dB)
415.039062	-78.040726
416.015625	-77.686378
416.992188	-77.737816
417.968750	-79.192917
418.945312	-78.285126
419.921875	-79.259834
420.898438	-77.440765
421.875000	-77.727379
422.851562	-77.873077
423.828125	-78.200493
424.804688	-76.682266
425.781250	-76.978409
426.757812	-77.836708
427.734375	-78.563713
428.710938	-78.429398
429.687500	-78.259155
430.664062	-77.605766
431.640625	-75.765915
432.617188	-77.757248
433.593750	-78.050430
434.570312	-78.199318
435.546875	-77.402313
436.523438	-77.679192
437.500000	-75.209877
438.476562	-76.982399
439.453125	-76.992752
440.429688	-77.993530
441.406250	-77.047318
442.382812	-76.812790
443.359375	-76.911552
444.335938	-76.768562
445.312500	-77.145706
446.289062	-77.143990
447.265625	-75.688988
448.242188	-76.818565
449.218750	-75.471695
450.195312	-77.272270
451.171875	-76.469566
452.148438	-76.959641
453.125000	-77.285110
454.101562	-76.652878
455.078125	-75.842918
456.054688	-76.182930
457.031250	-76.468285
458.007812	-76.189606
458.984375	-75.653809
459.960938	-75.443169
460.937500	-74.674416
461.914062	-75.557442
462.890625	-75.113922
463.867188	-75.472961
464.843750	-75.492622
465.820312	-75.054260
466.796875	-74.315948
467.773438	-74.810303
468.750000	-74.431984
469.726562	-73.450462
470.703125	-73.628853
471.679688	-74.858101
472.656250	-74.185287
473.632812	-74.530670
474.609375	-74.717361
475.585938	-75.240746
476.562500	-73.745903
477.539062	-73.883858
478.515625	-73.557709
479.492188	-74.612724
480.468750	-73.296486
481.445312	-72.800285
482.421875	-73.930344
483.398438	-72.507591
484.375000	-72.838074
485.351562	-72.730644
486.328125	-72.886032
487.304688	-72.593559
488.281250	-73.558617
489.257812	-70.701057
490.234375	-70.781258
491.210938	-71.714935
492.187500	-73.314354
493.164062	-69.970634
494.140625	-71.143852
495.117188	-71.209045
496.093750	-70.279793
497.070312	-71.901451
498.046875	-71.034264
499.023438	-70.534615
500.000000	-71.337837
500.976562	-69.272980
501.953125	-68.712219
502.929688	-70.224930
503.906250	-70.101585
504.882812	-69.453377
505.859375	-68.743454
506.835938	-67.836975
507.812500	-67.284027
508.789062	-69.137451
